id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
25604,henri,saivet,henri saivet,1990-10-26,26,73,175,right,,,Senegal,Dakar,MD,AM,Active,600000.0,5000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/51540-1448525183.jpg?lm=1,1.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,25.0,17.0,68.0%,0.0,0.0,1.0,1.0,100.0%,0.0,0.0,1.0,0.0,5.0,2.0,40.0%,3.0,3.0,3.0,100.0%,2.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0%,7,[ 70140 289827  22614 230857  76201 372904 339964 170738 370224 221047]
25605,emiliano,sala,emiliano sala,1990-10-30,26,75,187,right,fc nantes,,Argentina,Cululú,FW,CF,Active,,16000000.0,,,https://img.a.transfermarkt.technology/portrait/header/190780-1549604857.PNG?lm=1,36.0,80.0,23.0,28.7%,8.0,10.0%,5.0,4.0,80.0%,703.0,475.0,67.6%,5.0,3.0,10.0,9.0,90.0%,7.0,43.0,0.0,0.0,381.0,123.0,32.3%,16.0,233.0,78.0,33.5%,9.0,83.0,0.0,16.0,137.0,0.0,0.0,0.0,0.0,0.0%,4,[ 15004   8416 228902   3605  14705   3503   3714   3290   5400  14734]
20653,perparim,hetemaj,perparim hetemaj,1986-12-12,30,76,175,right,ac chievo verona,,Jugoslawien (SFR),Skënderaj,MD,CM,Active,150000.0,4500000.0,2023-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/37295-1449062662.jpg?lm=1,32.0,27.0,8.0,29.6%,3.0,11.1%,0.0,0.0,0.0%,1123.0,922.0,82.1%,8.0,2.0,19.0,19.0,100.0%,28.0,36.0,0.0,0.0,56.0,20.0,35.7%,41.0,119.0,55.0,46.2%,40.0,127.0,0.0,15.0,176.0,1.0,0.0,0.0,0.0,0.0%,1,[  3470  25829  37739  14754  28291  25437 131959   3350 167641 209117]
25616,chaouki,ben saada,chaouki ben saada,1984-07-01,32,72,170,left,esperance sportive troyes aube champagne,,France,Bastia,MD,RW,Active,,2600000.0,,SAS ASSIST & GOAL,https://img.a.transfermarkt.technology/portrait/header/5597-1449738956.jpg?lm=1,16.0,8.0,2.0,25.0%,0.0,0.0%,0.0,0.0,0.0%,173.0,131.0,75.7%,2.0,0.0,10.0,10.0,100.0%,1.0,14.0,0.0,1.0,6.0,2.0,33.3%,7.0,19.0,9.0,47.4%,3.0,14.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0%,18,[337775 284476 127719  24024 131321  62743   8421  37836 132972 450784]
91156,miguel angel,borja hernandez,miguel angel borja hernandez,1993-01-26,23,82,183,right,,colombia,Colombia,Tierra Alta,FW,CF,Retired,5000000.0,5000000.0,2025-12-31 00:00:00,JP PACHON SPORTS,https://img.a.transfermarkt.technology/portrait/header/211397-1494400186.jpg?lm=1,1.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,2.0,2.0,100.0%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,3.0,0.0,0.0%,1.0,1.0,0.0,0.0%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0,[ 49921 339857 234710   3394 330395  20531 337656  21235 241566 280157]
25622,thorgan,hazard,thorgan hazard,1993-03-29,23,69,174,right,borussia vfl monchengladbach,belgium,Belgium,La Louvière,FW,LW,Active,9000000.0,45000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/102226-1661413495.jpg?lm=1,36.0,79.0,26.0,32.9%,5.0,6.3%,6.0,5.0,83.3%,1226.0,952.0,77.7%,15.0,4.0,58.0,58.0,100.0%,20.0,91.0,0.0,12.0,117.0,35.0,29.9%,36.0,136.0,52.0,38.2%,3.0,107.0,0.0,31.0,135.0,0.0,0.0,0.0,0.0,0.0%,4,[209400  25860  69411  26100 276944    118    118  20820    118    118]
25623,geoffrey,kondogbia,geoffrey kondogbia,1993-02-15,23,80,188,left,valencia club de futbol,,France,Nemours,MD,DM,Active,18000000.0,30000000.0,2024-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/127189-1664975185.jpg?lm=1,31.0,26.0,8.0,30.8%,4.0,15.4%,0.0,0.0,0.0%,1506.0,1331.0,88.4%,1.0,4.0,25.0,20.0,80.0%,2.0,42.0,0.0,0.0,104.0,51.0,49.0%,74.0,124.0,49.0,39.5%,24.0,178.0,0.0,10.0,211.0,0.0,0.0,0.0,0.0,0.0%,1,[ 25492 302799  20749   8125   5542 217874 228980  22162  15777   3676]
25625,ludovic,baal,ludovic baal,1986-05-24,30,75,176,left,stade rennais fc,,French Guiana,Cayenne,DF,LB,Active,150000.0,2700000.0,,,https://img.a.transfermarkt.technology/portrait/header/39913-1617876551.jpg?lm=1,17.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,660.0,539.0,81.7%,2.0,0.0,9.0,9.0,100.0%,8.0,14.0,0.0,1.0,47.0,27.0,57.4%,34.0,31.0,11.0,35.5%,1.0,69.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0%,6,[ 14745 134420  70981  27958   7915  26373   6513   3750  64966 189821]
282799,stefan,posch,stefan posch,1997-05-14,19,76,188,right,tsg 1899 hoffenheim,,Austria,Judenburg,DF,CB,Active,10000000.0,14000000.0,2023-06-30 00:00:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/223974-1657200239.jpg?lm=1,9.0,2.0,1.0,50.0%,0.0,0.0%,0.0,0.0,0.0%,462.0,404.0,87.4%,0.0,0.0,6.0,6.0,100.0%,2.0,6.0,0.0,0.0,29.0,16.0,55.2%,22.0,29.0,12.0,41.4%,8.0,53.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0%,7,[ 21872 171283   4792   9615  15952  15012  14900   4355 246059 260250]
25632,benoit,costil,benoit costil,1987-07-03,29,88,187,right,fc girondins de bordeaux,,France,Caen,GK,GK,Active,1500000.0,8000000.0,2023-06-30 00:00:00,SVF FOOT,https://img.a.transfermarkt.technology/portrait/header/22628-1676903501.jpg?lm=1,36.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,689.0,579.0,84.0%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,2.0,10.0,7.0,70.0%,0.0,3.0,0.0,0.0%,0.0,41.0,0.0,0.0,41.0,0.0,53.0,135.0,90.0,66.7%,2,[25845 70273  9611 25552 14768 19525  7910  3458 18704 54579]
25637,romain,danze,romain danze,1986-07-03,30,73,184,right,stade rennais fc,,France,Douarnenez,DF,RB,Active,,4500000.0,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/39906-1448382196.png?lm=1,13.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,353.0,288.0,81.6%,2.0,0.0,2.0,2.0,100.0%,6.0,3.0,0.0,0.0,26.0,13.0,50.0%,12.0,19.0,14.0,73.7%,3.0,47.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0%,16,[  7891  70136  70136   3919  38075   3445  70136  70136 275497 388099]
25638,dimitri,foulquier,dimitri foulquier,1993-03-23,23,78,183,right,rc strasbourg alsace,,France,Sarcelles,DF,RB,Active,3000000.0,4000000.0,2025-06-30 00:00:00,ACE,https://img.a.transfermarkt.technology/portrait/header/170472-1447230887.jpg?lm=1,16.0,2.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,525.0,415.0,79.0%,2.0,2.0,17.0,16.0,94.1%,13.0,48.0,0.0,1.0,19.0,7.0,36.8%,20.0,45.0,18.0,40.0%,1.0,69.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0%,13,[112366   8516  25791  22889   9414 127534   3421   3474  15194  44251]
25641,abdou kader,mangane,abdou kader mangane,1983-03-23,33,87,193,right,,,Senegal,Thiès,DF,CB,Active,,7000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_4796_289_2013_03_08_1.jpg?lm=1,20.0,14.0,3.0,21.4%,1.0,7.1%,0.0,0.0,0.0%,653.0,518.0,79.3%,1.0,0.0,3.0,3.0,100.0%,3.0,7.0,0.0,0.0,97.0,51.0,52.6%,31.0,33.0,18.0,54.5%,11.0,113.0,0.0,2.0,124.0,0.0,0.0,0.0,0.0,0.0%,7,[ 71703  21162  20808  14688   8553  19720  49857  86183 283832   4358]
25643,kevin,theophile catherine,kevin theophile catherine,1989-10-28,27,84,183,right,as saint-etienne,,France,Saint-Brieuc,DF,CB,Active,1500000.0,5000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/60603-1605120558.jpg?lm=1,25.0,4.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,1055.0,890.0,84.4%,1.0,0.0,3.0,3.0,100.0%,3.0,18.0,0.0,0.0,87.0,43.0,49.4%,56.0,60.0,32.0,53.3%,4.0,123.0,0.0,2.0,129.0,0.0,0.0,0.0,0.0,0.0%,17,[301013 266286     36   3573  40539 228768 125286 227894  14870 275384]
25647,julien,feret,julien feret,1982-07-05,34,76,187,right,stade malherbe caen,,France,Saint-Brieuc,MD,AM,Active,,5500000.0,,,https://img.a.transfermarkt.technology/portrait/header/28328-1599426142.jpg?lm=1,37.0,25.0,2.0,8.0%,0.0,0.0%,0.0,0.0,0.0%,1487.0,1242.0,83.5%,8.0,1.0,23.0,23.0,100.0%,15.0,42.0,0.0,20.0,163.0,92.0,56.4%,31.0,99.0,42.0,42.4%,13.0,187.0,0.0,14.0,206.0,0.0,0.0,0.0,0.0,0.0%,1,[ 16303  14903   3441  51004  26311  90268   7988  15256 413737  20448]
25649,yann,m'vila,yann m'vila,1990-06-29,26,82,182,right,as saint-etienne,,France,Amiens,MD,DM,Active,3000000.0,21000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/60573-1596554918.jpg?lm=1,17.0,4.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,1251.0,1108.0,88.6%,1.0,0.0,1.0,1.0,100.0%,3.0,7.0,0.0,0.0,42.0,29.0,69.0%,19.0,48.0,25.0,52.1%,34.0,94.0,0.0,4.0,129.0,0.0,0.0,0.0,0.0,0.0%,1,[ 28230  25947  65027  25764  15188   4361   3928 295569  25939   3866]
25650,vincent,pajot,vincent pajot,1990-09-18,26,68,180,right,as saint-etienne,,France,Domont,MD,DM,Active,500000.0,3000000.0,,One Team Football ,https://img.a.transfermarkt.technology/portrait/header/126699-1662835281.png?lm=1,20.0,19.0,4.0,21.1%,2.0,10.5%,0.0,0.0,0.0%,487.0,410.0,84.2%,1.0,2.0,2.0,2.0,100.0%,2.0,7.0,0.0,0.0,138.0,76.0,55.1%,14.0,60.0,19.0,31.7%,20.0,76.0,0.0,4.0,101.0,0.0,0.0,0.0,0.0,0.0%,14,[134369  25470  15811   8249   7932 279734    262   3674   4363  20401]
20662,sergio,pellissier,sergio pellissier,1979-04-12,37,76,175,right,ac chievo verona,,Italy,Aosta,FW,CF,Active,,7000000.0,,Oscar Damiani,https://img.a.transfermarkt.technology/portrait/header/5928-1449063117.jpg?lm=1,19.0,8.0,3.0,37.5%,1.0,12.5%,0.0,0.0,0.0%,91.0,70.0,76.9%,0.0,0.0,4.0,4.0,100.0%,2.0,1.0,0.0,0.0,39.0,17.0,43.6%,2.0,25.0,6.0,24.0%,5.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0%,5,[137161  50023  20476 481329 354997  20505 266885 471589 286831  38436]
25673,stephane,bahoken,stephane bahoken,1992-05-28,24,88,185,right,rc strasbourg alsace,,France,Grasse,FW,CF,Active,2700000.0,8000000.0,2024-06-30 00:00:00,ISF SPORTS,https://img.a.transfermarkt.technology/portrait/header/170953-1665496578.png?lm=1,26.0,39.0,16.0,41.0%,7.0,17.9%,0.0,0.0,0.0%,284.0,204.0,71.8%,6.0,1.0,10.0,10.0,100.0%,12.0,26.0,0.0,0.0,100.0,22.0,22.0%,14.0,84.0,18.0,21.4%,1.0,36.0,0.0,20.0,54.0,0.0,0.0,0.0,0.0,0.0%,10,[ 25942 351010  26610   7941 246175 149054   3816 101795  10663  38093]
25700,mathieu,debuchy,mathieu debuchy,1985-07-28,31,76,177,right,as saint-etienne,,France,Fretin,DF,RB,Active,400000.0,15000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/27306-1458293735.jpg?lm=1,15.0,17.0,6.0,35.3%,4.0,23.5%,0.0,0.0,0.0%,613.0,468.0,76.3%,8.0,0.0,7.0,7.0,100.0%,22.0,9.0,0.0,0.0,100.0,57.0,57.0%,24.0,45.0,19.0,42.2%,10.0,135.0,0.0,12.0,149.0,1.0,0.0,0.0,0.0,0.0%,13,[ 20434   7858  50069   3278   4786    160  26285 286825 489488 354123]
25701,lucas,digne,lucas digne,1993-07-20,23,74,178,left,fc barcelona,,France,Meaux,DF,LB,Active,17000000.0,35000000.0,2026-06-30 00:00:00,Beckster Int.,https://img.a.transfermarkt.technology/portrait/header/126664-1663014267.jpg?lm=1,12.0,2.0,1.0,50.0%,0.0,0.0%,0.0,0.0,0.0%,471.0,416.0,88.3%,2.0,2.0,5.0,4.0,80.0%,6.0,9.0,0.0,0.0,17.0,10.0,58.8%,20.0,20.0,5.0,25.0%,3.0,43.0,0.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0%,6,[396628 407699 413597 337903 356928  14717  55982     38 477744 352992]
25704,florent,balmont,florent balmont,1980-02-02,36,72,168,right,dijon fco,,France,Sainte-Foy-lès-Lyon,MD,CM,Active,,6500000.0,,,https://img.a.transfermarkt.technology/portrait/header/5348-1448526491.jpg?lm=1,21.0,5.0,3.0,60.0%,1.0,20.0%,0.0,0.0,0.0%,489.0,420.0,85.9%,1.0,3.0,4.0,3.0,75.0%,8.0,9.0,0.0,1.0,4.0,1.0,25.0%,8.0,30.0,12.0,40.0%,12.0,30.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0%,18,[276920   3736   3448  15225 209014  83836 366760   8142  20812 346908]
25710,bakary adama,soumaoro,bakary adama soumaoro,1992-06-18,24,93,186,right,lille osc metropole,,France,Fontenay-aux-Roses,DF,CB,Active,3500000.0,10000000.0,2024-06-30 00:00:00,ESN,https://img.a.transfermarkt.technology/portrait/header/126673-1661350658.jpg?lm=1,14.0,1.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,551.0,520.0,94.4%,1.0,0.0,1.0,1.0,100.0%,0.0,5.0,0.0,0.0,33.0,24.0,72.7%,10.0,35.0,23.0,65.7%,7.0,74.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0%,7,[ 15012   4792 171283 282799 260250 272435  15952  21872   9615   3531]
25714,dimitri,payet,dimitri payet,1987-03-29,29,77,175,right,olympique de marseille,,Réunion,Saint-Pierre,MD,AM,Active,2000000.0,30000000.0,2024-06-30 00:00:00,J.Gomes Avocat,https://img.a.transfermarkt.technology/portrait/header/37647-1617979644.jpg?lm=1,38.0,59.0,18.0,30.5%,7.0,11.9%,3.0,2.0,66.7%,1691.0,1350.0,79.8%,43.0,14.0,47.0,46.0,97.9%,58.0,50.0,6.0,41.0,27.0,5.0,18.5%,19.0,67.0,27.0,40.3%,14.0,66.0,0.0,39.0,89.0,0.0,0.0,0.0,0.0,0.0%,4,[ 49872   3484  21077   3361 300485  25707 225089    118    118  40810]
25715,ronny,rodelin,ronny rodelin,1989-11-18,27,82,192,right,stade malherbe caen,,Réunion,Saint-Denis,FW,RW,Active,200000.0,5000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/76055-1411386169.JPG?lm=1,37.0,93.0,23.0,24.7%,5.0,5.4%,1.0,0.0,0.0%,1221.0,907.0,74.3%,14.0,5.0,26.0,24.0,92.3%,23.0,57.0,4.0,0.0,275.0,159.0,57.8%,15.0,102.0,45.0,44.1%,3.0,88.0,0.0,39.0,111.0,0.0,0.0,0.0,0.0,0.0%,3,[  8471  26512  20556 226200   3802 230883 295761 353833   3287   8317]
222324,axel,werner,axel werner,1996-02-28,20,85,192,right,club atletico de madrid,,Argentina,Rafaela,GK,GK,Active,800000.0,1500000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/236734-1521536222.jpg?lm=1,1.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,10.0,7.0,70.0%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,100.0%,20,[ 77536 344927  21636  25519   8096  69353 278316  16411  26970 105587]
25726,kalidou,koulibaly,kalidou koulibaly,1991-06-20,25,89,195,right,ssc napoli,senegal,France,Saint-Dié-des-Vosges,DF,CB,Active,25000000.0,75000000.0,2026-06-30 00:00:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/93128-1668757490.jpg?lm=1,38.0,15.0,7.0,46.7%,5.0,33.3%,0.0,0.0,0.0%,2966.0,2736.0,92.2%,0.0,1.0,9.0,9.0,100.0%,0.0,13.0,0.0,1.0,146.0,77.0,52.7%,56.0,80.0,40.0,50.0%,16.0,182.0,0.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0%,11,[ 14778  25557  25883     77   4360 231138  29474 352988  25397  14803]
25741,yeni atito,n'gbakoto,yeni atito n'gbakoto,1992-01-23,24,69,173,right,en avant guingamp,,France,Croix,FW,RW,Active,500000.0,3000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/111053-1467025106.jpg?lm=1,16.0,11.0,4.0,36.4%,2.0,18.2%,1.0,1.0,100.0%,170.0,121.0,71.2%,1.0,0.0,0.0,0.0,0.0%,7.0,10.0,1.0,3.0,22.0,8.0,36.4%,6.0,26.0,12.0,46.2%,1.0,21.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0%,4,[  8953   8628  24269   3710  27955 263490 263490 263490 263490  14845]
25743,bouna,sarr,bouna sarr,1992-01-31,24,65,177,right,olympique de marseille,,France,Lyon,MD,RB,Active,2500000.0,9000000.0,2024-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/190685-1667830340.jpg?lm=1,29.0,15.0,2.0,13.3%,0.0,0.0%,0.0,0.0,0.0%,1094.0,937.0,85.6%,11.0,2.0,36.0,33.0,91.7%,28.0,52.0,0.0,0.0,73.0,35.0,47.9%,58.0,50.0,19.0,38.0%,22.0,88.0,0.0,17.0,117.0,0.0,0.0,0.0,0.0,0.0%,13,[  3347 144867  69409   7920 135903  82487  26196  20465 230862 257899]
26136,benjamin,mendy,benjamin mendy,1994-07-17,22,85,185,left,manchester city fc,france,France,Longjumeau,DF,LB,Active,,45000000.0,2023-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/157495-1598301159.jpg?lm=1,8.0,7.0,1.0,14.3%,0.0,0.0%,0.0,0.0,0.0%,250.0,198.0,79.2%,4.0,1.0,7.0,7.0,100.0%,16.0,5.0,0.0,0.0,11.0,6.0,54.5%,6.0,13.0,4.0,30.8%,0.0,22.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0%,6,[ 70171  61651 472126 472126  29843 472126 472126 343116 297733 209095]
26138,jonathan,rivierez,jonathan rivierez,1989-05-18,27,82,181,right,fc metz,,France,Le Blanc-Mesnil,DF,CB,Active,200000.0,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/98274-1669302530.png?lm=1,26.0,8.0,3.0,37.5%,0.0,0.0%,0.0,0.0,0.0%,740.0,582.0,78.6%,4.0,0.0,10.0,8.0,80.0%,13.0,34.0,0.0,1.0,48.0,21.0,43.8%,50.0,49.0,26.0,53.1%,11.0,116.0,0.0,5.0,128.0,0.0,0.0,0.0,0.0,0.0%,13,[258252  20516  14781  20460  21280  56026 352986  14749 149019  14988]
20677,andrea,raggi,andrea raggi,1984-06-24,32,82,187,right,as monaco fc,,Italy,La Spezia,DF,CB,Active,,4300000.0,,TSA,https://img.a.transfermarkt.technology/portrait/header/28845-1489748331.jpg?lm=1,20.0,5.0,1.0,20.0%,1.0,20.0%,0.0,0.0,0.0%,603.0,490.0,81.3%,0.0,0.0,4.0,3.0,75.0%,3.0,5.0,0.0,0.0,30.0,15.0,50.0%,18.0,31.0,14.0,45.2%,3.0,81.0,0.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0%,15,[ 20803  25399 149091 228639   3436  26368 279717  93044  49997 254898]
25764,yannick,cahuzac,yannick cahuzac,1985-01-18,31,70,178,right,toulouse fc,,France,Ajaccio,MD,DM,Active,,1500000.0,,Sébastien Cagnet,https://img.a.transfermarkt.technology/portrait/header/44686-1599766593.jpg?lm=1,20.0,3.0,2.0,66.7%,0.0,0.0%,0.0,0.0,0.0%,522.0,444.0,85.1%,2.0,0.0,2.0,2.0,100.0%,2.0,11.0,0.0,0.0,71.0,38.0,53.5%,30.0,75.0,40.0,53.3%,5.0,104.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0%,1,[  4361  28230  25649 295569   3928  65027  25939  25947  15188   8291]
25770,florian,thauvin,florian thauvin,1993-01-26,23,70,179,left,olympique de marseille,france,France,Orléans,FW,RW,Active,7500000.0,50000000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/184892-1675246062.jpg?lm=1,36.0,112.0,43.0,38.4%,19.0,17.0%,4.0,3.0,75.0%,1657.0,1280.0,77.2%,26.0,10.0,49.0,42.0,85.7%,43.0,116.0,3.0,12.0,52.0,13.0,25.0%,24.0,90.0,27.0,30.0%,18.0,81.0,0.0,52.0,121.0,0.0,0.0,0.0,0.0,0.0%,4,[ 3840 28115  3359 21385 26638   122 40810 89186 11066   118]
25776,wahbi,khazri,wahbi khazri,1991-02-08,25,76,182,right,as saint-etienne,tunisia,France,Ajaccio,MD,CF,Active,3000000.0,16000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/103565-1668423081.jpg?lm=1,27.0,57.0,20.0,35.1%,8.0,14.0%,4.0,3.0,75.0%,678.0,526.0,77.6%,9.0,3.0,35.0,35.0,100.0%,13.0,67.0,5.0,8.0,56.0,17.0,30.4%,19.0,94.0,32.0,34.0%,1.0,49.0,0.0,26.0,71.0,0.0,0.0,0.0,0.0,0.0%,4,[  7972   8278  26638 173214  11066  69411    122 105541  28115 209400]
25781,yohann,pele,yohann pele,1982-11-04,34,89,196,right,olympique de marseille,,France,Brou-sur-Chantereine,GK,GK,Active,,5000000.0,,F12,https://img.a.transfermarkt.technology/portrait/header/6270-1604255690.jpg?lm=1,10.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,141.0,128.0,90.8%,0.0,0.0,0.0,0.0,0.0%,0.0,1.0,0.0,0.0,7.0,7.0,100.0%,0.0,2.0,2.0,100.0%,0.0,7.0,0.0,0.0,7.0,0.0,12.0,33.0,23.0,69.7%,2,[ 14822   3551   4319 391449   8391   3486   3519   8303  93084   3488]
25784,aymen,abdennour,aymen abdennour,1989-08-06,27,84,187,left,olympique de marseille,,Tunisia,Sousse,DF,CB,Active,200000.0,10000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/108830-1666194935.JPG?lm=1,8.0,2.0,1.0,50.0%,0.0,0.0%,0.0,0.0,0.0%,319.0,302.0,94.7%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,24.0,8.0,33.3%,10.0,7.0,4.0,57.1%,6.0,23.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0%,8,[ 25878   5677 125250   3795  21160   7860     74   5653  20929  25789]
25786,daniel,congre,daniel congre,1985-04-05,31,80,185,right,montpellier hsc,,France,Toulouse,DF,CB,Active,250000.0,4500000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/22386-1656340730.png?lm=1,32.0,8.0,2.0,25.0%,1.0,12.5%,0.0,0.0,0.0%,1210.0,1033.0,85.4%,1.0,0.0,2.0,2.0,100.0%,4.0,6.0,0.0,0.0,131.0,75.0,57.3%,59.0,69.0,34.0,49.3%,23.0,153.0,0.0,3.0,177.0,0.0,0.0,0.0,0.0,0.0%,11,[ 20841  20928 235450   3560  14748  16843  20550 214710  26021 344864]
25789,cheikh,m'bengue,cheikh m'bengue,1988-07-23,28,79,182,left,as saint-etienne,,France,Toulouse,DF,LB,Active,,5500000.0,,WB-Sportmanagement,https://img.a.transfermarkt.technology/portrait/header/56795-1448381805.png?lm=1,7.0,1.0,1.0,100.0%,0.0,0.0%,0.0,0.0,0.0%,160.0,126.0,78.8%,1.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,13.0,11.0,84.6%,6.0,13.0,7.0,53.8%,0.0,28.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0%,8,[  3510  21160   3795   7860   4180 125250     74   5677   5653  25430]
25791,steeve,yago,steeve yago,1992-12-16,24,77,180,right,toulouse fc,,France,Sarcelles,DF,RB,Active,700000.0,2250000.0,2024-05-31 00:00:00,ASR SPORT,https://img.a.transfermarkt.technology/portrait/header/170903-1668888687.jpg?lm=1,21.0,1.0,1.0,100.0%,0.0,0.0%,0.0,0.0,0.0%,518.0,402.0,77.6%,3.0,0.0,11.0,10.0,90.9%,5.0,20.0,0.0,1.0,32.0,14.0,43.8%,37.0,53.0,24.0,45.3%,11.0,112.0,0.0,4.0,128.0,1.0,0.0,0.0,0.0,0.0%,13,[  8516  25638 112366   3421   3351 415809 282550 346101  22889  38079]
25795,wissam,ben yedder,wissam ben yedder,1990-08-12,26,68,170,right,sevilla fc,,France,Sarcelles,FW,CF,Active,20000000.0,50000000.0,2024-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/146854-1614089939.jpg?lm=1,25.0,45.0,30.0,66.7%,9.0,20.0%,0.0,0.0,0.0%,444.0,354.0,79.7%,7.0,3.0,7.0,6.0,85.7%,5.0,22.0,0.0,0.0,83.0,17.0,20.5%,8.0,73.0,32.0,43.8%,0.0,21.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0%,10,[134494  94764  21177 134708   5268 105376 101795  11669  14760  26610]
25800,etienne,didot,etienne didot,1983-07-24,33,70,176,right,en avant guingamp,,France,Paimpol,MD,CM,Active,,7000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_5672_415_2012_2.jpg?lm=1,23.0,13.0,4.0,30.8%,2.0,15.4%,0.0,0.0,0.0%,948.0,771.0,81.3%,1.0,1.0,3.0,3.0,100.0%,8.0,13.0,0.0,0.0,44.0,20.0,45.5%,36.0,51.0,18.0,35.3%,4.0,85.0,0.0,4.0,92.0,0.0,0.0,0.0,0.0,0.0%,14,[ 69404 327009  25504   4511  25596  26389  10252  21314   7986 364644]
